Amillepora15626	Replication, recombination and repair
Amillepora15624	Replication, recombination and repair
Amillepora15625	Replication, recombination and repair
Amillepora15611	Replication, recombination and repair
Amillepora15652	Transcription
Amillepora15677	Carbohydrate transport and metabolism
Amillepora15680	Posttranslational modification, protein turnover, chaperones
Amillepora15679	Posttranslational modification, protein turnover, chaperones
Amillepora14932	Replication, recombination and repair
Amillepora14926	Amino acid transport and metabolism
Amillepora15703	Defense mechanisms
Amillepora15719	Replication, recombination and repair
Amillepora15720	Replication, recombination and repair
Amillepora15722	Carbohydrate transport and metabolism
Amillepora15721	Carbohydrate transport and metabolism
Amillepora15729	Replication, recombination and repair
Amillepora15757	Carbohydrate transport and metabolism
Amillepora15758	Carbohydrate transport and metabolism
Amillepora15764	Energy production and conversion
Amillepora15762	Amino acid transport and metabolism
Amillepora15763	Intracellular trafficking, secretion, and vesicular transport
Amillepora15761	Amino acid transport and metabolism
Amillepora15767	Signal transduction mechanisms
Amillepora15775	Secondary metabolites biosynthesis, transport and catabolism
Amillepora15776	Posttranslational modification, protein turnover, chaperones
Amillepora15774	Secondary metabolites biosynthesis, transport and catabolism
Amillepora14949	Carbohydrate transport and metabolism
Amillepora14950	Replication, recombination and repair
Amillepora14945	Translation, ribosomal structure and biogenesis
Amillepora15781	Posttranslational modification, protein turnover, chaperones
Amillepora15783	Posttranslational modification, protein turnover, chaperones
Amillepora15792	Replication, recombination and repair
Amillepora15786	Posttranslational modification, protein turnover, chaperones
Amillepora15791	Energy production and conversion
Amillepora15790	Posttranslational modification, protein turnover, chaperones
Amillepora15788	Posttranslational modification, protein turnover, chaperones
Amillepora15799	Cytoskeleton
Amillepora15796	Intracellular trafficking, secretion, and vesicular transport
Amillepora15798	Translation, ribosomal structure and biogenesis
Amillepora15801	Amino acid transport and metabolism
Amillepora15808	Carbohydrate transport and metabolism
Amillepora15810	Carbohydrate transport and metabolism
Amillepora15803	RNA processing and modification
Amillepora15806	Posttranslational modification, protein turnover, chaperones
Amillepora15812	Posttranslational modification, protein turnover, chaperones
Amillepora15829	Cell cycle control, cell division, chromosome partitioning
Amillepora15831	Signal transduction mechanisms
Amillepora15827	Carbohydrate transport and metabolism
Amillepora15828	Transcription
Amillepora15841	Signal transduction mechanisms
Amillepora15856	Amino acid transport and metabolism
Amillepora15858	Posttranslational modification, protein turnover, chaperones
Amillepora15860	Amino acid transport and metabolism
Amillepora14961	Replication, recombination and repair
Amillepora14953	Translation, ribosomal structure and biogenesis
Amillepora15868	Translation, ribosomal structure and biogenesis
Amillepora15999	Replication, recombination and repair
Amillepora16007	Replication, recombination and repair
Amillepora16008	Replication, recombination and repair
Amillepora16002	Replication, recombination and repair
Amillepora16015	Signal transduction mechanisms
Amillepora16017	Transcription
Amillepora16020	Replication, recombination and repair
Amillepora16025	Nucleotide transport and metabolism
Amillepora16023	Amino acid transport and metabolism
Amillepora16027	Amino acid transport and metabolism
Amillepora16024	Amino acid transport and metabolism
Amillepora16031	Amino acid transport and metabolism
Amillepora16030	Amino acid transport and metabolism
Amillepora16029	Amino acid transport and metabolism
Amillepora16041	Transcription
Amillepora16040	Posttranslational modification, protein turnover, chaperones
Amillepora14959	Amino acid transport and metabolism
Amillepora14965	Posttranslational modification, protein turnover, chaperones
Amillepora14967	RNA processing and modification
Amillepora16039	Cytoskeleton
Amillepora16045	Intracellular trafficking, secretion, and vesicular transport
Amillepora16047	Intracellular trafficking, secretion, and vesicular transport
Amillepora16049	Lipid transport and metabolism
Amillepora16048	Replication, recombination and repair
Amillepora16056	Replication, recombination and repair
Amillepora16054	Replication, recombination and repair
Amillepora16066	Posttranslational modification, protein turnover, chaperones
Amillepora16062	Lipid transport and metabolism
Amillepora16068	Lipid transport and metabolism
Amillepora16067	Lipid transport and metabolism
Amillepora16078	Intracellular trafficking, secretion, and vesicular transport
Amillepora16071	Posttranslational modification, protein turnover, chaperones
Amillepora16074	Posttranslational modification, protein turnover, chaperones
Amillepora16077	Posttranslational modification, protein turnover, chaperones
Amillepora16083	Transcription
Amillepora16089	Cytoskeleton
Amillepora16086	Replication, recombination and repair
Amillepora16096	Energy production and conversion
Amillepora16087	Signal transduction mechanisms
Amillepora16107	RNA processing and modification
Amillepora16099	Signal transduction mechanisms
Amillepora16104	Cell wall/membrane/envelope biogenesis
Amillepora16105	Cell wall/membrane/envelope biogenesis
Amillepora16112	Transcription
Amillepora16115	Signal transduction mechanisms
Amillepora14971	Replication, recombination and repair
Amillepora14974	RNA processing and modification
Amillepora14975	Intracellular trafficking, secretion, and vesicular transport
Amillepora16116	Transcription
Amillepora16122	Signal transduction mechanisms
Amillepora16133	Intracellular trafficking, secretion, and vesicular transport
Amillepora16135	Inorganic ion transport and metabolism
Amillepora16136	Energy production and conversion
Amillepora16145	Amino acid transport and metabolism
Amillepora16153	Amino acid transport and metabolism
Amillepora16163	Signal transduction mechanisms
Amillepora16158	Amino acid transport and metabolism
Amillepora16165	Defense mechanisms
Amillepora16164	Defense mechanisms
Amillepora16174	Inorganic ion transport and metabolism
Amillepora16171	Cytoskeleton
Amillepora16176	Signal transduction mechanisms
Amillepora16177	Signal transduction mechanisms
Amillepora16183	Signal transduction mechanisms
Amillepora16179	Signal transduction mechanisms
Amillepora16189	Energy production and conversion
Amillepora16194	Chromatin structure and dynamics
Amillepora16185	Transcription
Amillepora16191	Transcription
Amillepora14980	Coenzyme transport and metabolism
Amillepora14985	Posttranslational modification, protein turnover, chaperones
Amillepora16198	Transcription
Amillepora16201	Transcription
Amillepora16215	Posttranslational modification, protein turnover, chaperones
Amillepora16214	Secondary metabolites biosynthesis, transport and catabolism
Amillepora16211	Signal transduction mechanisms
Amillepora16213	Extracellular structures
Amillepora16217	RNA processing and modification
Amillepora16220	Extracellular structures
Amillepora16222	Signal transduction mechanisms
Amillepora16223	Intracellular trafficking, secretion, and vesicular transport
Amillepora16229	Signal transduction mechanisms
Amillepora16225	Signal transduction mechanisms
Amillepora16227	Signal transduction mechanisms
Amillepora16238	Translation, ribosomal structure and biogenesis
Amillepora16235	Cytoskeleton
Amillepora16237	Nucleotide transport and metabolism
Amillepora16239	Signal transduction mechanisms
Amillepora16242	RNA processing and modification
Amillepora16246	Translation, ribosomal structure and biogenesis
Amillepora16248	Intracellular trafficking, secretion, and vesicular transport
Amillepora16251	Intracellular trafficking, secretion, and vesicular transport
Amillepora16257	Transcription
Amillepora16256	Replication, recombination and repair
Amillepora16263	Nucleotide transport and metabolism
Amillepora16261	Intracellular trafficking, secretion, and vesicular transport
Amillepora16268	Signal transduction mechanisms
Amillepora16273	Replication, recombination and repair
Amillepora16272	Signal transduction mechanisms
Amillepora14983	Intracellular trafficking, secretion, and vesicular transport
Amillepora14978	Coenzyme transport and metabolism
Amillepora14977	Coenzyme transport and metabolism
Amillepora14993	Posttranslational modification, protein turnover, chaperones
Amillepora14995	Posttranslational modification, protein turnover, chaperones
Amillepora16282	Replication, recombination and repair
Amillepora16289	Signal transduction mechanisms
Amillepora16298	Transcription
Amillepora16299	Signal transduction mechanisms
Amillepora16290	Signal transduction mechanisms
Amillepora16301	Signal transduction mechanisms
Amillepora16292	Posttranslational modification, protein turnover, chaperones
Amillepora16291	Signal transduction mechanisms
Amillepora16302	Signal transduction mechanisms
Amillepora16303	Signal transduction mechanisms
Amillepora16321	Transcription
Amillepora16319	Energy production and conversion
Amillepora16320	Transcription
Amillepora16318	Posttranslational modification, protein turnover, chaperones
Amillepora16316	Inorganic ion transport and metabolism
Amillepora16310	Inorganic ion transport and metabolism
Amillepora16322	Signal transduction mechanisms
Amillepora16323	Signal transduction mechanisms
Amillepora16324	Signal transduction mechanisms
Amillepora16325	Lipid transport and metabolism
Amillepora16331	Lipid transport and metabolism
Amillepora16330	Transcription
Amillepora16326	Intracellular trafficking, secretion, and vesicular transport
Amillepora16329	Signal transduction mechanisms
Amillepora16334	Transcription
Amillepora16328	Signal transduction mechanisms
Amillepora16333	Coenzyme transport and metabolism
Amillepora16332	Posttranslational modification, protein turnover, chaperones
Amillepora16344	Inorganic ion transport and metabolism
Amillepora16336	Carbohydrate transport and metabolism
Amillepora16339	Carbohydrate transport and metabolism
Amillepora16348	Signal transduction mechanisms
Amillepora16349	Transcription
Amillepora16350	Transcription
Amillepora14987	Posttranslational modification, protein turnover, chaperones
Amillepora14991	Posttranslational modification, protein turnover, chaperones
Amillepora14988	Posttranslational modification, protein turnover, chaperones
Amillepora14989	Posttranslational modification, protein turnover, chaperones
Amillepora15002	Signal transduction mechanisms
Amillepora15006	Signal transduction mechanisms
Amillepora16357	Transcription
Amillepora16355	Signal transduction mechanisms
Amillepora16358	RNA processing and modification
Amillepora16360	Signal transduction mechanisms
Amillepora16363	Signal transduction mechanisms
Amillepora16362	Signal transduction mechanisms
Amillepora16367	Replication, recombination and repair
Amillepora16374	Posttranslational modification, protein turnover, chaperones
Amillepora16372	Translation, ribosomal structure and biogenesis
Amillepora16380	Cell cycle control, cell division, chromosome partitioning
Amillepora16377	Cell wall/membrane/envelope biogenesis
Amillepora16376	Intracellular trafficking, secretion, and vesicular transport
Amillepora16379	Posttranslational modification, protein turnover, chaperones
Amillepora16383	Signal transduction mechanisms
Amillepora16382	Signal transduction mechanisms
Amillepora16388	Posttranslational modification, protein turnover, chaperones
Amillepora16385	Posttranslational modification, protein turnover, chaperones
Amillepora16391	Transcription
Amillepora16397	RNA processing and modification
Amillepora16396	Transcription
Amillepora16399	Cytoskeleton
Amillepora16403	Coenzyme transport and metabolism
Amillepora16401	Intracellular trafficking, secretion, and vesicular transport
Amillepora16402	Secondary metabolites biosynthesis, transport and catabolism
Amillepora16405	Signal transduction mechanisms
Amillepora16414	Translation, ribosomal structure and biogenesis
Amillepora16416	Translation, ribosomal structure and biogenesis
Amillepora16412	Signal transduction mechanisms
Amillepora16410	Coenzyme transport and metabolism
Amillepora16435	Inorganic ion transport and metabolism
Amillepora15003	Signal transduction mechanisms
Amillepora15000	Signal transduction mechanisms
Amillepora15013	RNA processing and modification
Amillepora16444	Posttranslational modification, protein turnover, chaperones
Amillepora16436	Translation, ribosomal structure and biogenesis
Amillepora16442	Intracellular trafficking, secretion, and vesicular transport
Amillepora16438	Carbohydrate transport and metabolism
Amillepora16439	Carbohydrate transport and metabolism
Amillepora16440	Posttranslational modification, protein turnover, chaperones
Amillepora16443	Translation, ribosomal structure and biogenesis
Amillepora16450	RNA processing and modification
Amillepora16459	Posttranslational modification, protein turnover, chaperones
Amillepora16456	Cell cycle control, cell division, chromosome partitioning
Amillepora16463	Signal transduction mechanisms
Amillepora16460	Carbohydrate transport and metabolism
Amillepora16461	Carbohydrate transport and metabolism
Amillepora16465	Inorganic ion transport and metabolism
Amillepora16468	Inorganic ion transport and metabolism
Amillepora16473	Signal transduction mechanisms
Amillepora16475	Posttranslational modification, protein turnover, chaperones
Amillepora16476	Signal transduction mechanisms
Amillepora16472	RNA processing and modification
Amillepora16487	Translation, ribosomal structure and biogenesis
Amillepora16482	Replication, recombination and repair
Amillepora16484	Posttranslational modification, protein turnover, chaperones
Amillepora16495	Energy production and conversion
Amillepora16493	Posttranslational modification, protein turnover, chaperones
Amillepora16502	Cell wall/membrane/envelope biogenesis
Amillepora16499	Replication, recombination and repair
Amillepora16503	Replication, recombination and repair
Amillepora16513	Posttranslational modification, protein turnover, chaperones
Amillepora16516	Posttranslational modification, protein turnover, chaperones
Amillepora16509	Inorganic ion transport and metabolism
Amillepora16514	Posttranslational modification, protein turnover, chaperones
Amillepora16504	Signal transduction mechanisms
Amillepora15009	Intracellular trafficking, secretion, and vesicular transport
Amillepora15011	Lipid transport and metabolism
Amillepora15007	RNA processing and modification
Amillepora15012	Lipid transport and metabolism
Amillepora14850	Energy production and conversion
Amillepora16512	Posttranslational modification, protein turnover, chaperones
Amillepora16507	Inorganic ion transport and metabolism
Amillepora16506	Translation, ribosomal structure and biogenesis
Amillepora16518	Posttranslational modification, protein turnover, chaperones
Amillepora16526	Posttranslational modification, protein turnover, chaperones
Amillepora16521	Intracellular trafficking, secretion, and vesicular transport
Amillepora16529	Lipid transport and metabolism
Amillepora16537	RNA processing and modification
Amillepora16532	Lipid transport and metabolism
Amillepora16534	Translation, ribosomal structure and biogenesis
Amillepora16539	Transcription
Amillepora16541	Posttranslational modification, protein turnover, chaperones
Amillepora16551	Lipid transport and metabolism
Amillepora16556	Replication, recombination and repair
Amillepora16553	Posttranslational modification, protein turnover, chaperones
Amillepora16554	Posttranslational modification, protein turnover, chaperones
Amillepora16555	Signal transduction mechanisms
Amillepora16573	Transcription
Amillepora16568	Posttranslational modification, protein turnover, chaperones
Amillepora16566	Signal transduction mechanisms
Amillepora16567	Signal transduction mechanisms
Amillepora16562	RNA processing and modification
Amillepora16577	Posttranslational modification, protein turnover, chaperones
Amillepora16578	Cell wall/membrane/envelope biogenesis
Amillepora16584	Cytoskeleton
Amillepora15017	Cell wall/membrane/envelope biogenesis
Amillepora15021	RNA processing and modification
Amillepora15014	Cell wall/membrane/envelope biogenesis
Amillepora16580	Transcription
Amillepora16579	RNA processing and modification
Amillepora16575	Lipid transport and metabolism
Amillepora16574	Replication, recombination and repair
Amillepora16592	Transcription
Amillepora16591	Secondary metabolites biosynthesis, transport and catabolism
Amillepora16594	Signal transduction mechanisms
Amillepora16590	Carbohydrate transport and metabolism
Amillepora16602	Posttranslational modification, protein turnover, chaperones
Amillepora16597	Signal transduction mechanisms
Amillepora16601	Posttranslational modification, protein turnover, chaperones
Amillepora16603	Posttranslational modification, protein turnover, chaperones
Amillepora16595	Signal transduction mechanisms
Amillepora16604	Posttranslational modification, protein turnover, chaperones
Amillepora16612	Signal transduction mechanisms
Amillepora16607	Posttranslational modification, protein turnover, chaperones
Amillepora16611	Signal transduction mechanisms
Amillepora16605	Posttranslational modification, protein turnover, chaperones
Amillepora16618	Carbohydrate transport and metabolism
Amillepora16616	Transcription
Amillepora16617	Secondary metabolites biosynthesis, transport and catabolism
Amillepora16624	Cytoskeleton
Amillepora16629	RNA processing and modification
Amillepora16628	Transcription
Amillepora16630	Cell wall/membrane/envelope biogenesis
Amillepora16631	Posttranslational modification, protein turnover, chaperones
Amillepora16632	Lipid transport and metabolism
Amillepora16633	Replication, recombination and repair
Amillepora16634	Transcription
Amillepora16638	Replication, recombination and repair
Amillepora16636	Replication, recombination and repair
Amillepora15028	Posttranslational modification, protein turnover, chaperones
Amillepora15025	Signal transduction mechanisms
Amillepora16651	Lipid transport and metabolism
Amillepora16652	Transcription
Amillepora16666	Signal transduction mechanisms
Amillepora16661	RNA processing and modification
Amillepora16664	Signal transduction mechanisms
Amillepora16663	RNA processing and modification
Amillepora16660	Posttranslational modification, protein turnover, chaperones
Amillepora16669	Transcription
Amillepora16667	Signal transduction mechanisms
Amillepora16668	Extracellular structures
Amillepora16676	Translation, ribosomal structure and biogenesis
Amillepora16679	RNA processing and modification
Amillepora16677	Signal transduction mechanisms
Amillepora16692	Signal transduction mechanisms
Amillepora16689	Signal transduction mechanisms
Amillepora16686	Carbohydrate transport and metabolism
Amillepora16694	Secondary metabolites biosynthesis, transport and catabolism
Amillepora16698	Defense mechanisms
Amillepora16700	Lipid transport and metabolism
Amillepora16702	Signal transduction mechanisms
Amillepora16703	Signal transduction mechanisms
Amillepora16708	Lipid transport and metabolism
Amillepora16712	Lipid transport and metabolism
Amillepora16715	Defense mechanisms
Amillepora16717	Cytoskeleton
Amillepora16718	Posttranslational modification, protein turnover, chaperones
Amillepora16714	Signal transduction mechanisms
Amillepora16716	Cytoskeleton
Amillepora16725	Signal transduction mechanisms
Amillepora16722	Posttranslational modification, protein turnover, chaperones
Amillepora15027	Carbohydrate transport and metabolism
Amillepora15033	Signal transduction mechanisms
Amillepora15031	Signal transduction mechanisms
Amillepora16721	Posttranslational modification, protein turnover, chaperones
Amillepora16724	Energy production and conversion
Amillepora16739	Signal transduction mechanisms
Amillepora16729	Energy production and conversion
Amillepora16731	Translation, ribosomal structure and biogenesis
Amillepora16736	Posttranslational modification, protein turnover, chaperones
Amillepora16738	Energy production and conversion
Amillepora16730	Posttranslational modification, protein turnover, chaperones
Amillepora16732	Intracellular trafficking, secretion, and vesicular transport
Amillepora16728	Signal transduction mechanisms
Amillepora16727	Signal transduction mechanisms
Amillepora16726	Signal transduction mechanisms
Amillepora16742	Energy production and conversion
Amillepora16744	Translation, ribosomal structure and biogenesis
Amillepora16749	Carbohydrate transport and metabolism
Amillepora16743	Posttranslational modification, protein turnover, chaperones
Amillepora16741	Signal transduction mechanisms
Amillepora16740	Signal transduction mechanisms
Amillepora16750	Posttranslational modification, protein turnover, chaperones
Amillepora16766	Posttranslational modification, protein turnover, chaperones
Amillepora16757	Translation, ribosomal structure and biogenesis
Amillepora16768	Intracellular trafficking, secretion, and vesicular transport
Amillepora16764	Secondary metabolites biosynthesis, transport and catabolism
Amillepora16760	Energy production and conversion
Amillepora16765	Secondary metabolites biosynthesis, transport and catabolism
Amillepora24856	Signal transduction mechanisms
Amillepora24858	Posttranslational modification, protein turnover, chaperones
Amillepora24855	Signal transduction mechanisms
Amillepora24870	Replication, recombination and repair
Amillepora24864	Posttranslational modification, protein turnover, chaperones
Amillepora24865	Posttranslational modification, protein turnover, chaperones
Amillepora24869	Posttranslational modification, protein turnover, chaperones
Amillepora24867	Posttranslational modification, protein turnover, chaperones
Amillepora24879	Signal transduction mechanisms
Amillepora24872	Transcription
Amillepora24881	Signal transduction mechanisms
Amillepora24875	Posttranslational modification, protein turnover, chaperones
Amillepora15052	Translation, ribosomal structure and biogenesis
Amillepora15054	Translation, ribosomal structure and biogenesis
Amillepora15055	Translation, ribosomal structure and biogenesis
Amillepora24878	Signal transduction mechanisms
Amillepora24885	Signal transduction mechanisms
Amillepora24882	Energy production and conversion
Amillepora24884	Posttranslational modification, protein turnover, chaperones
Amillepora24894	Lipid transport and metabolism
Amillepora24903	Cytoskeleton
Amillepora24905	Posttranslational modification, protein turnover, chaperones
Amillepora24897	Posttranslational modification, protein turnover, chaperones
Amillepora24902	Transcription
Amillepora24908	Cell cycle control, cell division, chromosome partitioning
Amillepora24920	Lipid transport and metabolism
Amillepora24924	Intracellular trafficking, secretion, and vesicular transport
Amillepora24907	Cytoskeleton
Amillepora24909	RNA processing and modification
Amillepora24921	Signal transduction mechanisms
Amillepora24912	Posttranslational modification, protein turnover, chaperones
Amillepora24925	Defense mechanisms
Amillepora24935	Posttranslational modification, protein turnover, chaperones
Amillepora24932	Defense mechanisms
Amillepora24940	Signal transduction mechanisms
Amillepora24929	Cytoskeleton
Amillepora24938	Lipid transport and metabolism
Amillepora24928	RNA processing and modification
Amillepora24937	Intracellular trafficking, secretion, and vesicular transport
Amillepora24931	Signal transduction mechanisms
Amillepora24930	Coenzyme transport and metabolism
Amillepora24943	Posttranslational modification, protein turnover, chaperones
Amillepora24946	Translation, ribosomal structure and biogenesis
Amillepora24942	Transcription
Amillepora24944	Translation, ribosomal structure and biogenesis
Amillepora24951	Signal transduction mechanisms
Amillepora24947	Lipid transport and metabolism
Amillepora24948	Signal transduction mechanisms
